email_custom_domain,same_email_domain_count,projects_count,strings_count,members_count,has_private_project,same_login_and_project_name,days_after_last_login,country,purchase
0,443,84,36,949,0,kDnCwelsKf,17,USA,1
0,296,12,63,268,0,rKSGgyQMbP,30,USA,0
1,213,76,70,870,1,XZgDLJzFiQ,11,USA,1
0,858,100,39,882,0,AFBRKbTDrz,11,USA,1
0,297,58,23,496,1,jcKJVeUTzo,41,Ukraine,0
1,484,99,80,202,1,uoIFyMhilA,83,Ukraine,1
1,391,37,62,136,1,feHAmuUjXs,31,"Saudi Arabia",1
1,898,53,58,921,0,yjfPwsQlDB,30,USA,0
0,651,5,9,962,1,EsTfRgYvdh,54,Spain,0
0,438,55,2,50,1,VXPfeoqcnm,44,USA,1
0,773,9,47,344,0,NDciFHGUOd,4,Ukraine,1
0,550,63,35,585,1,GlCyLIqgdO,82,USA,1
1,541,54,5,762,1,yqeTHhVLXb,0,Spain,1
0,845,14,66,577,1,xzEmOscuKX,42,China,0
1,65,96,26,124,1,omNusAnITH,60,France,1
0,223,10,30,803,1,iCLwVYRpQu,33,China,0
1,615,25,35,878,0,JuRvySYnbU,84,Japan,0
0,685,23,74,237,0,pqWOliwLYF,24,Italy,0
1,215,39,29,67,1,YUMvyfHQOA,25,France,1
0,29,98,56,878,1,tOFzfwrbND,42,USA,1
0,44,92,27,114,0,ILHiGyugcf,35,Polland,0
0,1000,23,64,982,1,tOSDUxbLMA,25,USA,1
0,305,60,20,175,1,CtxIXkHuzV,63,China,0
1,534,92,53,321,1,TDBPUbxFiG,28,Japan,0
1,817,8,56,22,0,ApytIDQTHG,61,USA,1
0,882,38,90,371,0,RneXmWohuQ,30,USA,1
0,330,16,78,528,0,pfgLzaUmdh,46,USA,1
1,304,52,20,963,0,NmIBCxYeWo,31,USA,1
0,626,60,38,724,0,tdbvxzFhSN,8,Germany,1
1,149,7,32,714,1,wyjbFWzYtR,59,USA,0
1,562,6,88,818,1,QZDrKflYsk,18,Germany,1
0,166,13,45,657,1,wKHfTNnria,74,USA,1
0,891,57,59,555,1,CorDeaQbxp,77,Germany,0
0,49,60,38,891,0,CHUBzLMXkY,63,USA,1
0,426,47,91,631,0,KCkaOePFsq,16,USA,1
0,259,45,8,751,1,SqwCnUBduo,32,USA,0
1,132,12,91,747,1,flnWOzAghd,87,USA,1
1,108,7,11,671,0,ancMEfSLAy,37,USA,1
1,706,54,33,606,0,ijYSLvRONA,30,Japan,0
1,408,19,60,412,1,ThKJtSVqRx,67,Germany,1
1,264,10,65,425,0,nNFLAJSUuZ,36,China,0
0,141,90,89,772,0,vHZUYomMfB,20,Germany,1
0,486,94,57,57,0,tqoPSIykHB,23,Ukraine,1
0,965,43,10,418,1,tFlvGWqrHY,75,USA,1
0,696,48,93,250,1,XSEDoVQygl,80,USA,1
1,247,99,16,298,0,MiRmJkPZzK,81,USA,1
1,56,62,24,735,1,xuRSsnqNIE,82,USA,0
0,113,79,16,549,0,lqixZpfHmr,88,USA,1
1,209,76,39,926,0,GmZUIOWhdz,39,Polland,1
1,976,97,34,987,1,tOYugQboGn,99,Japan,0
0,725,43,40,52,1,YFzKBCbjlw,100,Germany,1
1,141,55,23,72,1,rmUdgTtIFA,8,USA,0
1,24,73,48,386,0,FCuKMwkcEz,63,Spain,0
1,939,95,44,382,1,UdfDMiWvgK,69,USA,1
1,842,64,99,634,0,ONbSnIZLue,67,Germany,0
1,677,11,48,752,1,EKCqpFiUcH,47,Spain,0
0,39,67,71,877,0,puyNAvoZXx,39,USA,1
1,152,92,5,673,1,NrxHiulPhZ,29,Japan,0
1,365,30,83,2,1,NTkWSGOwPF,28,USA,0
0,195,93,98,346,0,jGWespvSkU,78,Polland,1
1,7,54,58,934,1,omKIyhTdaD,64,France,0
0,113,100,31,153,0,nudiePxAJh,91,USA,1
1,978,42,72,901,0,vmjuPQWatl,67,France,1
1,549,44,1,565,0,ulhcAwoLJe,93,Spain,0
0,325,73,53,697,1,oeaikGSVsb,7,USA,1
0,942,17,19,466,1,hscJUIFCgk,68,China,0
1,931,82,49,909,1,PcqQteudvO,78,China,1
0,913,84,81,362,0,juzsBGohql,58,Japan,0
1,350,87,22,539,1,ivezZABnoI,60,Spain,1
0,469,73,60,537,1,tYsIrznmWJ,49,China,0
1,916,69,44,723,1,MZbdOUQWye,9,USA,0
0,634,45,46,481,0,LJoxjRqvBN,82,China,0
0,567,100,66,430,0,UGsBfcdSvP,82,Japan,0
1,220,21,50,444,0,dNOUpQkIBJ,94,China,1
1,762,27,93,733,0,YayTtPsQpd,62,"Saudi Arabia",1
1,609,31,55,945,0,MQszlTHSJn,87,Japan,0
0,73,82,25,68,1,tPNEihynku,50,USA,0
1,124,91,17,779,0,gYQNGubHpA,70,"Saudi Arabia",1
0,934,48,78,914,0,LdMEypJcrG,29,Spain,0
0,979,85,74,169,1,cEwMptnPOd,37,USA,0
0,334,7,40,136,0,MYovkjZAOl,36,USA,1
1,301,48,8,353,0,ZpsYAqlcVx,68,USA,1
0,359,24,77,46,1,ClkTgHxMKU,50,"Saudi Arabia",0
0,674,31,25,706,1,JQpRZCyvHu,59,"Saudi Arabia",1
1,228,54,61,208,0,fJdlzmEuZb,21,China,1
1,737,8,22,673,0,JhYkaEWjmC,21,Spain,0
0,42,39,90,906,0,NRTfPpjYna,62,USA,1
1,1,81,88,785,1,DYTshBoOPM,100,China,0
1,173,88,91,116,0,KOwRTGFsnM,88,Polland,1
0,452,72,19,458,1,HPyhKYUqDT,58,USA,0
0,546,15,83,433,0,ZwSKtakeNO,73,USA,1
1,416,69,55,256,1,kXNmjDprhu,1,Spain,1
0,706,20,37,142,0,pwrevIQLZh,31,Spain,0
0,647,25,69,136,0,EDmjazWHJv,14,"Saudi Arabia",1
0,506,27,36,14,1,chpmyPzxev,52,Germany,0
0,854,93,33,399,1,SDpHXYCPGk,81,USA,1
0,573,100,13,75,1,FjaMqDEXTC,85,China,1
0,387,77,99,439,0,gBuNJaCvzx,31,USA,0
1,485,26,49,602,0,VsyCgHWrUv,7,USA,0
0,801,100,60,808,0,yrbmVMQIah,8,USA,1
1,880,20,62,487,0,fTxYyOWwXu,66,USA,0
1,587,7,66,37,0,LbSXgpDuOh,93,"Saudi Arabia",1
1,416,16,68,930,1,oGYhcAljHa,31,USA,1
1,724,91,19,493,0,XYzDykfJgQ,8,Polland,1
1,283,27,7,780,0,sPOlIjxetw,2,Germany,1
0,702,23,42,348,1,ITykdongms,55,Italy,0
0,92,69,42,991,0,DGQFxZClWn,4,Spain,1
1,28,9,33,698,0,roJLvzOgAW,68,Japan,0
0,235,40,86,497,1,RGgOTkacYl,70,Germany,0
1,902,5,71,92,1,xQWNRgsAPv,5,Germany,0
1,194,5,77,821,1,fBwWoGFMUq,44,USA,0
0,626,39,55,831,1,WmXJIiaywf,32,Spain,0
0,904,64,7,304,1,vtQVwHuOYP,88,Italy,0
0,950,78,30,13,1,CuApXREWYe,91,Germany,1
1,829,49,11,222,0,LUVnyTDbBe,11,Germany,1
0,929,29,22,682,1,MwCDckNxmG,40,USA,0
1,910,99,3,558,0,NclMyWkCvw,21,Polland,0
1,163,93,6,197,1,bLdDtevYuq,34,Japan,0
0,101,54,45,637,1,MpWrtgzdlI,62,USA,0
1,755,32,69,186,0,usHaNZChcB,44,USA,1
0,442,45,72,336,1,IMeqWOLXnb,56,USA,1
0,985,86,71,672,0,xzSsHwBjTr,1,"Saudi Arabia",1
0,642,41,17,726,0,wLgQJzcbPT,8,USA,0
0,938,26,48,578,0,sVlNUdfQzo,12,USA,0
0,145,49,20,357,1,FuztYpMONx,64,Japan,0
0,723,81,57,866,1,tGnkQLeAmu,95,USA,0
1,541,93,21,831,1,RXzbqFjyum,0,Polland,0
0,292,58,86,858,1,DJHBWbwCAr,60,USA,1
0,418,74,29,856,0,nBawrKWTHX,31,Spain,0
1,226,36,12,523,1,dzbWwogQIJ,22,Germany,1
1,737,37,23,188,0,ZxbeGWrYXn,75,China,1
1,920,3,20,99,1,wdGmZjMohH,7,France,1
1,182,17,70,749,0,qIiRaoJdUC,65,Italy,0
0,931,59,15,893,0,eLdXSRJQrf,82,Spain,0
0,276,38,74,626,1,DmdbMkATZl,96,Germany,1
0,182,98,58,633,0,osNxLqDaJj,71,"Saudi Arabia",1
0,854,14,59,569,1,bOTdVZzEWN,45,Germany,1
0,109,83,31,749,0,WsEkeyuGfL,42,USA,1
1,318,69,0,433,1,OHqLnjCgIs,67,China,1
1,515,20,23,403,1,aXuNjfxlUH,24,USA,1
1,757,13,21,175,0,JsIFgBxoOV,85,"Saudi Arabia",1
0,686,97,26,509,1,TgJeqFyarx,32,France,0
0,228,31,7,970,0,YxoBuehQFO,13,USA,0
0,223,41,86,595,0,HLrujQIiaz,84,Italy,1
0,23,39,41,188,0,CFdSOyAaYT,16,USA,1
0,475,47,54,780,0,FPWHDcjAOZ,17,China,1
0,676,66,75,124,1,wycQiXsAIf,90,"Saudi Arabia",1
1,268,82,40,573,0,FhmSZTubIQ,1,Germany,0
0,266,15,15,101,0,ohnLtGeEOD,99,USA,1
1,106,3,3,155,0,NnZMqIFxOr,94,USA,0
1,999,25,92,223,1,zGfEieIOFB,73,China,0
1,190,81,15,221,1,dQuXVIaNMS,44,Germany,1
0,719,90,45,581,0,DwQnjmWvlN,62,Polland,1
0,950,86,58,901,1,vKPlMkgAwi,36,Spain,0
1,488,84,87,926,1,EHKZBaesyc,20,Spain,0
0,164,49,70,512,1,rdxEZbVyBR,64,Italy,0
0,509,70,90,312,1,rVPUGAiXQH,25,China,0
1,675,52,5,341,1,ixsXVZSloH,85,"Saudi Arabia",1
0,369,90,65,633,0,qcAoQUZfkg,6,USA,1
0,549,68,93,491,0,hjUewvEORp,22,Spain,0
0,655,14,11,956,1,UWSQTLHewY,92,Germany,0
0,141,67,91,692,1,QLtlvyEOBW,89,Japan,0
1,598,47,32,700,0,pjDdewtIUk,45,China,1
1,997,15,40,671,1,UETPowmCVN,71,"Saudi Arabia",1
1,201,80,78,988,0,GuVfimHbpR,30,"Saudi Arabia",1
0,78,62,91,200,0,jJhnIQKeVM,54,Germany,1
0,433,59,44,7,1,ZjNMgJlofb,72,Italy,0
0,271,70,97,250,1,CMOXjeBhEu,8,USA,1
1,433,47,64,613,0,EsouglGLpd,49,China,0
1,361,12,61,762,0,oBizucQlaD,80,USA,1
1,99,89,27,710,1,cJYSDBLhwR,25,Germany,1
1,678,31,77,484,0,OhDNqaKMgl,67,USA,0
1,279,92,14,614,0,GVsSJhACcD,26,Japan,0
0,858,50,81,521,1,rWNgMhXLHE,12,Spain,0
0,733,53,11,828,0,JmxQsAkbGc,70,Polland,0
0,458,90,28,280,0,VLvndxoPrI,37,China,0
0,394,82,78,39,1,cMPJCUVBzD,98,"Saudi Arabia",1
0,161,86,83,567,0,ndsmHeTtKW,14,USA,0
1,772,83,38,906,0,jZVHTltFIb,22,USA,1
1,183,13,4,324,1,flEnKdQiPh,2,"Saudi Arabia",1
1,626,81,15,377,1,YjHzKRusLe,8,Ukraine,0
0,247,65,91,351,1,tNPXJKHpFD,48,USA,1
0,450,94,36,725,1,syUjDmFLzS,58,USA,1
0,401,28,92,683,0,WdwmgApzkt,44,USA,1
0,883,82,70,559,1,ugbQFqDeUk,23,USA,1
0,768,92,56,666,0,zZwBTOcgqD,83,"Saudi Arabia",1
0,857,83,40,65,1,EoRhpVPnmM,62,Spain,1
1,176,96,21,795,0,LevnBErCSi,40,Spain,0
1,723,14,21,762,1,xNwEXLvIcD,36,China,1
1,149,22,21,302,1,QErmZTSyDh,45,"Saudi Arabia",1
1,840,30,8,743,0,hDMyYWQvEP,46,Spain,0
0,16,15,63,29,1,THlIPRmjcf,14,Polland,0
0,392,91,90,626,1,pTMhLZPXjg,62,Japan,0
1,468,39,57,883,1,UmvEWcjrQR,100,Germany,1
0,600,93,92,881,1,ELRnwVrlZa,61,USA,1
1,364,81,46,489,0,aAdCbkFGfx,62,USA,1
0,231,82,17,529,1,HcZRdfpmov,19,Italy,0
0,678,15,3,569,0,DdKYcGyLzh,18,"Saudi Arabia",1
0,533,49,38,231,0,exjFrkcXKa,31,USA,1
0,732,86,52,616,1,gcFMYDAyQJ,70,Italy,0
0,699,27,3,860,1,WQxfZhYSkg,15,Germany,1
0,290,95,53,334,0,hANVJwidYR,38,USA,1
1,857,93,81,63,1,VcovkRFazh,65,USA,1
1,75,70,38,84,1,sCdeaoBYKc,0,Japan,1
1,849,12,47,844,1,NrpYfdIOXa,75,USA,0
1,490,50,54,826,1,qHsWRmNcfd,79,Spain,0
0,736,97,62,452,0,PEyGsxXoBi,67,USA,1
0,507,68,33,139,1,KIkgdoESrD,17,USA,0
0,375,73,98,241,1,hYQITcgEKH,26,Ukraine,1
0,153,58,19,538,1,gLNUwTiZGu,69,Germany,0
1,392,34,85,93,0,nIaYAkHKrQ,14,Polland,0
0,850,59,19,930,1,VRBDAGhglo,7,Germany,0
1,881,7,66,444,1,QCLreZwiTn,20,Ukraine,0
1,615,84,99,670,0,twOqsZdzVS,22,Polland,1
0,943,52,26,257,0,ACDRewYiHI,88,USA,1
0,641,45,73,415,1,qZnKBjlRyk,99,"Saudi Arabia",1
0,813,58,66,980,0,AVabMGdcnF,75,Spain,1
1,50,10,39,240,1,JHpcBjmKPr,64,USA,1
1,545,70,100,971,0,kMuEeJbGnr,60,USA,1
0,68,6,99,483,1,SNHExWFOso,78,Spain,0
0,292,23,93,773,1,OimPhloczV,30,USA,1
0,693,92,30,21,0,dJTzNjeEwK,29,Japan,0
1,563,54,56,142,1,RdlTgQbhvY,19,China,0
1,191,27,68,304,0,vxeCWsUQzP,31,"Saudi Arabia",1
1,772,20,74,336,1,RAzYbousml,84,USA,1
1,517,7,73,433,0,YJeXLSvqof,38,USA,1
1,569,30,94,347,1,QJkLuxRAoX,66,"Saudi Arabia",1
0,475,10,22,35,0,MlDJYTOFVh,100,Germany,0
1,402,34,86,253,0,fjulphIkrN,57,USA,1
0,907,62,37,554,1,PVzMAOxDmE,90,USA,1
1,806,57,31,841,1,hdNCGSixUZ,1,Germany,1
1,685,62,80,176,0,tyfrSKgXNJ,60,China,0
1,481,51,28,828,0,cDeNamYwql,18,Polland,0
0,197,90,19,162,1,xJSLauOZwr,0,Spain,1
0,371,5,50,197,1,AeFGshHgcw,69,USA,1
1,380,13,73,746,0,ohpYgRIkFx,23,USA,0
0,368,62,51,489,0,YUbPHXLhis,76,USA,1
0,992,25,32,751,1,AsRxNPgKmo,9,Germany,1
1,694,13,76,812,1,sBcPWFRxym,44,China,1
1,467,83,50,81,0,bHrmRGWIzt,31,USA,1
1,511,61,16,557,0,ErQFznZfgV,45,USA,1
1,87,88,41,434,0,dOQpSrvCjq,80,Polland,0
1,350,79,83,126,0,kJveSMCPxi,76,"Saudi Arabia",1
0,136,1,74,369,1,nwWSCEzKfD,62,China,0
0,503,73,75,477,1,ybkURHSaqZ,22,Spain,0
0,179,49,39,270,1,TLybBsUANW,80,"Saudi Arabia",1
1,981,72,24,107,0,LZurnlQOCf,29,"Saudi Arabia",1
1,122,61,7,138,0,LuySWcUfHa,97,Spain,1
1,575,51,74,244,1,OiumMxsUSz,8,Spain,1
0,403,53,9,790,1,rLpKoudcTX,81,USA,1
1,708,25,13,237,0,sWOaozSEbj,2,USA,1
1,422,73,34,23,0,rsGmnRVODe,8,China,0
1,536,8,33,78,1,RLJrzxPGKf,16,China,0
0,948,44,57,299,1,kjPzyQNhAG,6,Spain,0
0,785,91,1,938,1,IuTgXOviLb,7,China,1
1,30,46,7,628,0,gAsCfXmebr,86,Japan,0
1,660,18,7,995,1,GDjfNbvXex,83,USA,1
1,40,73,42,651,0,OZDPjtniSJ,26,Ukraine,0
0,197,22,12,881,1,sdRBkYhcmE,46,"Saudi Arabia",1
1,437,77,13,454,1,IemSDdwBhj,36,USA,0
1,404,65,9,460,1,ocIhvyLiwU,77,France,1
0,718,25,26,308,1,ucmspfJigS,28,Spain,0
0,830,39,14,248,0,nHQYEbXDvs,27,Japan,0
1,13,46,99,617,0,AJunFwQIRz,25,Italy,0
1,710,47,86,473,1,bFSqhLsOJK,25,"Saudi Arabia",1
0,744,24,51,129,0,aAJWZYFjSk,31,China,0
1,301,86,79,146,0,QkmjrJnvGy,7,USA,0
1,609,90,89,685,1,gXZcbUqvpd,74,Japan,1
1,119,68,68,543,1,ngEJdxIVeL,34,USA,1
1,990,35,29,941,0,rPNcvXzDEG,50,USA,1
0,887,63,89,602,1,HKGyqiQEYg,36,Polland,0
0,101,97,16,18,0,BNlxDZLnkH,60,China,0
0,308,35,60,17,0,tgDAewVlHT,19,USA,1
0,319,87,2,71,0,kdOhtJflGs,83,France,0
1,271,54,40,280,0,eQPNSTBhrs,60,USA,0
1,764,7,21,291,0,GZjSXLuTsq,6,Ukraine,1
1,68,59,68,17,1,cLqsnAKeju,84,China,1
1,261,12,46,431,1,RISdpTkNGV,54,Polland,0
0,63,82,8,58,1,pioTrUfVlE,58,Italy,0
1,742,84,44,320,1,XcHiyJoRkL,10,China,0
1,552,93,85,318,1,VtQEUypzDm,19,USA,0
1,385,11,57,753,1,FKRgEDvBed,46,Germany,1
0,382,60,73,264,1,ixAmMheCPa,1,Germany,1
1,385,77,19,700,1,TdkForQcOH,45,USA,1
1,870,51,70,622,1,SgdorRWIKG,56,USA,1
0,445,52,100,508,1,UWmdhDoSLe,9,USA,1
0,884,21,55,701,0,gpURawDVTn,42,Germany,0
0,64,93,64,940,0,lmsfHeLzBr,27,Polland,1
1,6,58,3,889,0,FnyGYIjNaL,18,Ukraine,1
1,287,82,6,574,1,fMGQFejTZN,30,USA,0
0,142,16,92,305,0,xLhBOwMcSf,8,USA,0
0,384,39,77,5,0,XikMjmeotN,62,Ukraine,0
0,423,43,10,17,1,sPxGjlktWY,69,USA,1
1,818,11,8,630,1,WvNHbaeTFl,57,USA,1
0,690,73,28,983,1,CUjSmhknID,51,USA,1
0,847,59,63,551,1,JMRqWYewch,30,"Saudi Arabia",1
0,350,94,76,30,0,xjobSPpDLZ,12,Italy,0
0,230,25,36,338,0,yGKkTWIAVw,5,USA,1
1,794,27,78,501,0,isoftNYEAw,12,Japan,0
0,772,5,45,819,0,xqPITaBSuJ,21,Polland,0
0,792,79,63,17,0,GCXfcIUKSO,84,Italy,0
0,266,93,95,31,0,hDmuNgezis,53,Spain,0
0,750,73,9,611,0,GYzhSpoIjw,53,"Saudi Arabia",1
1,599,16,5,917,0,KhFgRwQZDN,10,France,1
1,342,2,14,735,1,HOEeIYuLva,97,Polland,1
1,152,89,36,998,1,UjBbNMRhWi,26,Ukraine,1
1,270,23,100,605,0,UzdOQaptjW,85,Japan,1
0,594,69,32,613,1,LrvEVqgJms,23,Ukraine,1
0,424,80,39,816,0,YLzEitZrKb,81,China,1
0,342,23,9,773,1,qFhwQrVsPk,98,USA,1
1,613,32,55,483,1,UhIfzBPjXa,2,Japan,0
1,437,17,60,551,1,ykdMHDnEGb,90,Germany,1
0,434,23,99,781,1,nXtvpfqira,38,France,1
1,825,18,20,824,1,hfpekHREwx,24,USA,1
0,25,95,85,17,1,wFquBGamjX,43,"Saudi Arabia",1
1,854,54,16,396,0,mgDynJkThF,50,USA,0
0,657,4,13,759,0,JyfrdMEgUF,89,"Saudi Arabia",1
1,645,83,48,986,0,nbIjDLySPs,70,Spain,0
1,199,54,9,105,1,aleMHhYxgi,12,USA,1
0,93,52,96,942,0,vJmfGVjgDE,25,USA,0
1,648,36,75,382,1,ebGVpLgZXf,97,USA,0
0,228,38,85,464,0,qTcezZhxNk,27,Germany,1
0,669,12,80,819,0,KTEtXPidOh,27,Spain,1
1,364,82,68,598,1,bnftQYHljp,34,Polland,1
1,994,69,55,513,0,wXyaVstxMB,32,Japan,0
0,386,71,20,148,1,NpzwmfUWLH,75,Germany,1
1,498,73,6,234,0,UtPblvHuYm,33,USA,1
0,9,42,46,714,1,dwzexoIrNG,2,China,0
1,177,34,21,481,0,erakRwnTVj,1,USA,1
0,326,40,93,705,1,OtaneEfSmv,7,Polland,0
0,663,38,69,764,1,xUrlBMyEFf,71,Germany,0
0,718,84,29,814,0,EtsdQfaPuY,94,France,0
0,371,38,89,10,1,jPUnvkbHWi,22,"Saudi Arabia",1
1,697,45,91,787,1,TKMUAeurqL,78,Germany,0
0,868,77,85,585,0,htQpSnVORP,83,Spain,1
0,258,31,42,394,1,EyLaZrGIqS,30,Italy,0
0,477,12,90,727,1,nWHzDUtLPS,14,China,0
0,115,28,98,84,1,VJRegHIhkA,80,Italy,1
0,315,35,85,101,0,OQFPfSgTYC,79,"Saudi Arabia",1
1,437,53,53,652,1,DjxSwMsXHk,46,"Saudi Arabia",1
1,919,18,88,699,1,pxJSCLYOmz,88,"Saudi Arabia",0
1,367,53,14,416,0,JPbUmtdagM,86,China,0
1,957,59,2,321,0,VcZqmbhHOC,13,USA,1
1,71,5,3,86,0,OAlUnWQobp,92,Germany,0
0,835,21,55,868,1,vsgepckBwR,12,"Saudi Arabia",1
1,188,93,81,676,1,KZRDxMiXPj,5,Polland,0
1,799,97,60,901,1,iXKaNgHJjx,68,USA,0
1,71,59,45,545,0,NLXuMsAewW,85,"Saudi Arabia",0
0,8,21,94,304,0,LVWslAXPhU,26,Italy,0
1,703,52,44,459,0,oYjDPOwAgm,74,Spain,1
1,878,100,20,982,1,VSFZhTzRsa,52,"Saudi Arabia",1
0,642,20,35,595,1,nuzhaFCGDb,56,Polland,1
0,900,30,83,831,0,jCYAKzdWgl,92,Japan,0
1,497,37,34,361,1,jWGbMpryPI,57,Polland,0
1,332,71,84,6,1,fmpdkhZFRB,69,Spain,1
1,298,34,5,804,0,ITVkrDlFGP,20,"Saudi Arabia",1
0,205,19,39,570,0,TknxBjVHLM,41,USA,1
1,554,58,31,377,1,HAlPDEYVTd,97,Spain,1
0,59,66,59,944,0,jVTAwbrZMR,6,China,0
0,51,83,21,214,1,soxaStRblH,45,Italy,1
1,908,51,80,960,0,BlCOGXAfQk,36,USA,1
1,370,39,4,480,0,JigrpkNIuz,52,USA,1
1,45,16,36,154,0,KclYvTkhSX,32,China,0
1,93,95,63,540,1,TGDrKuHsqC,29,Spain,0
1,668,52,62,792,0,ufBXpjswUx,51,Japan,0
1,367,12,44,206,1,opNuxrvIiS,72,Polland,1
1,158,33,72,358,0,AwNBLYhIjo,48,Italy,0
0,145,80,100,143,1,MjuhfNEZLb,98,China,1
1,557,66,22,989,0,TrGZpqsyVh,91,USA,1
0,469,72,34,526,1,NdeZWJPCXa,20,USA,1
1,872,38,33,569,1,KqxGgBeFhA,16,China,1
1,334,34,34,314,1,hlAHwZbUqV,54,China,1
1,225,61,42,135,1,IaPUotZCgj,9,"Saudi Arabia",1
1,300,85,42,878,0,AEifJLDngj,21,Spain,1
1,33,11,69,433,1,SRlpNkxdHG,13,Japan,1
0,14,43,51,107,1,replhBniES,2,Japan,0
0,175,19,81,880,0,idTWJQmoVj,20,"Saudi Arabia",1
1,775,75,48,56,1,XlPLubJMnF,36,China,1
0,520,45,62,521,0,mFxTsefUWn,71,USA,1
0,553,85,80,499,1,AveXBWfNtc,19,USA,1
1,122,42,11,615,1,gNFfEMaQCW,80,USA,1
0,64,45,68,798,0,iKyJLfCwYI,91,Germany,1
0,990,51,8,831,1,KHmYhsCxIr,28,China,1
1,803,21,46,901,1,WsKeHMRaQN,81,Polland,1
1,930,76,21,955,1,ECOUJSxAkw,24,Spain,0
1,834,78,79,881,0,FEoONxzrql,16,Polland,0
1,401,37,18,856,0,tWOCvSxrBU,72,Italy,0
0,295,82,32,362,1,ysqIDKtweA,63,USA,1
0,953,25,76,898,1,VEuxdRbweo,97,USA,0
1,92,73,23,343,1,kLlGDhScOZ,77,Japan,0
0,583,70,11,330,1,TZrAsiFVnh,5,USA,1
0,350,34,17,766,0,jNACqPvTzX,17,Ukraine,0
0,597,8,25,222,1,eQcwvazlPM,7,Japan,1
0,713,56,87,145,1,BoKwhIuTrG,77,Ukraine,1
0,312,72,65,744,1,iuYcoxfzHt,76,Italy,0
0,7,89,89,226,0,CqycROGxwV,87,France,1
1,376,80,91,14,0,eNDiWnaYuA,35,China,0
1,813,36,43,873,1,lhTYWFXPbj,11,Spain,0
1,950,88,34,365,0,STjNChMnxq,2,Polland,1
0,524,4,77,219,1,flaipuzhEd,37,USA,1
1,394,77,6,896,0,XqbKoSZlBu,13,USA,1
0,558,80,85,324,0,lPEymNXzSA,81,USA,1
0,534,4,43,657,1,qrHhMSnzZA,6,Polland,0
0,832,57,37,135,0,gZxoudlvJK,38,USA,1
1,542,91,0,77,0,uhoCjNemiZ,2,Japan,0
1,707,95,79,776,1,KVxtqhegzk,99,Germany,1
0,427,58,27,985,0,gMBfJpxyVa,74,China,0
0,402,33,10,299,0,JoSaTHWBxU,56,Spain,1
0,452,7,76,770,0,jhqJfHNyam,20,Germany,0
0,660,22,30,606,1,DvdlyiqESo,57,Italy,1
0,987,98,32,86,1,AlIMPXqfDr,99,USA,1
0,537,28,93,630,0,bxrGpSeYCm,20,Ukraine,1
1,383,16,40,375,1,HnpvZTgbxo,11,USA,1
1,236,4,10,729,0,fzyEKUmVnL,38,Polland,0
1,120,68,84,662,0,rPduGTilpI,2,Germany,0
1,341,39,87,318,0,zqRLZOSjQU,84,China,1
1,221,88,87,823,1,zkyJGBbqxA,57,Ukraine,1
0,939,79,5,229,1,phmOGcergX,73,USA,1
1,249,23,3,203,1,EghfyPQLxi,96,China,0
1,338,70,62,822,0,pxPEHnjmVo,76,Germany,0
0,845,5,70,451,1,QgwuPrzYmC,23,France,1
1,945,31,99,674,0,JxNWXPTIdR,27,China,1
1,176,55,45,221,0,tdweGsDlna,99,USA,1
1,215,87,84,106,0,HlURKBFgYs,64,Japan,0
0,981,77,71,277,0,CJbNvkaSyu,74,USA,1
1,561,72,64,637,0,ZqOtefknhd,97,"Saudi Arabia",1
0,309,71,10,414,1,oPZDVgxXAn,35,China,0
1,462,46,47,615,1,xOhetQbkmB,26,USA,1
0,704,70,21,400,0,fFjqNecmCU,76,Germany,1
0,974,46,43,108,0,LqKoAMUWgT,24,Spain,1
1,776,85,40,490,1,oceLzShfsE,25,"Saudi Arabia",1
1,363,83,53,672,0,FEarVSqRwN,35,Polland,1
0,662,25,43,755,0,VurKRWOahe,80,Japan,0
0,8,14,73,656,1,mPdvVtweMN,47,USA,0
1,669,52,35,290,1,QPAvnhYgBT,94,Germany,1
0,62,6,69,476,0,VQUjGIBAbk,72,Japan,0
0,997,79,46,7,0,jBdtqvnTRO,8,USA,1
1,679,2,97,59,1,pfZmKnlqIk,17,"Saudi Arabia",1
0,515,57,62,314,1,HGrUCSuzlD,39,Japan,0
1,426,34,4,465,0,plHdsKGvTX,80,Spain,0
1,436,13,71,691,0,UCIyAHqRDZ,87,France,1
1,983,68,20,524,0,RgcNdStyUL,64,"Saudi Arabia",1
1,831,12,43,992,0,TctSNylBZU,42,USA,0
0,566,64,58,816,0,InRCZhyfwN,71,Germany,1
1,775,25,88,806,1,qLCkxabUyv,93,USA,1
1,476,3,94,421,1,xsoanSqglR,99,USA,1
0,228,70,53,578,0,rIHkilvzEC,30,USA,0
0,378,15,62,285,1,AujtIENUBL,47,France,1
0,243,12,36,382,0,HhDngsyxvm,95,USA,1
1,226,8,93,699,0,WzosTgOdjN,97,USA,1
1,884,88,17,620,0,YjHdAqetEn,77,Spain,0
0,467,26,71,29,1,LmoBxjwXQq,32,Spain,0
1,312,83,13,743,0,TqcQAgbxrO,53,"Saudi Arabia",1
0,884,54,28,161,1,IaNHEGoJbm,36,USA,1
0,154,84,26,860,1,lTxiDpesGh,46,"Saudi Arabia",1
1,743,1,70,670,1,CyzKbWoZDs,25,Polland,1
1,277,15,26,180,0,gCEyzXunsR,93,Japan,0
