email_custom_domain,same_email_domain_count,projects_count,strings_count,members_count,has_private_project,same_login_and_project_name,days_after_last_login,country,purchase
1,182,52,28,598,0,0,1,France,0
1,29,12,96,3,1,0,7,Germany,1
1,154,87,32,31,1,0,3,Polland,0
1,43,38,1,69,0,1,3,China,0
0,46,92,8,15,1,1,7,Spain,1
1,60,4,91,47,1,1,25,Ukraine,0
0,100,95,40,686,0,0,2,Polland,1
0,61,24,13,2,1,1,3,Polland,1
0,170,77,79,20,1,0,21,Italy,0
1,169,65,86,188,0,0,14,USA,0
1,40,95,93,42,1,0,27,USA,0
1,174,44,68,24,1,0,24,Ukraine,0
0,35,45,53,42,1,0,0,China,1
0,24,88,20,36,1,0,6,Ukraine,0
0,70,91,81,214,0,1,1,Polland,1
1,173,43,76,32,1,0,3,Germany,1
0,38,69,50,21,1,1,27,China,0
1,142,58,94,176,0,1,0,"Saudi Arabia",1
0,192,50,48,49,1,1,19,China,0
1,111,50,59,34,1,0,5,Germany,1
0,159,68,39,44,1,0,6,Italy,0
1,98,9,22,48,1,1,10,Japan,0
0,95,14,10,5,1,1,24,Polland,0
1,168,3,42,35,1,1,2,Japan,0
0,95,44,68,33,1,0,21,Spain,0
1,155,49,55,48,1,0,7,Polland,0
0,25,35,27,28,1,1,28,Polland,0
0,154,60,75,156,0,0,22,Ukraine,0
1,166,99,62,28,1,1,10,Spain,0
1,42,35,63,884,0,0,15,France,0
0,52,33,13,788,0,1,6,France,0
0,76,8,44,811,0,0,25,Italy,0
1,56,32,76,22,1,1,26,Ukraine,0
1,197,8,93,90,0,1,2,Japan,0
1,71,91,53,175,0,1,25,Polland,0
1,92,68,22,812,0,0,3,"Saudi Arabia",1
1,178,38,24,2,1,0,5,Italy,1
1,95,20,36,41,1,1,16,China,0
1,46,33,100,371,0,0,28,China,0
1,192,59,73,583,0,1,26,"Saudi Arabia",0
0,158,10,36,8,1,1,27,Italy,0
0,105,72,10,45,1,0,26,China,0
1,172,74,100,433,0,1,3,Polland,1
0,177,64,65,2,1,1,7,Ukraine,1
1,194,86,34,9,1,1,23,Spain,0
1,71,89,40,37,1,1,3,Spain,1
1,121,39,27,31,1,1,0,Ukraine,0
0,39,90,88,6,1,1,1,Italy,1
1,99,73,34,37,1,0,22,China,0
1,61,40,87,16,1,1,1,"Saudi Arabia",1
0,109,20,92,21,1,1,0,Polland,0
1,39,7,9,312,0,1,6,Spain,0
1,39,66,78,24,1,0,14,Ukraine,0
0,166,47,68,47,1,1,23,USA,0
0,76,30,31,13,1,0,3,USA,1
1,132,44,59,31,1,0,24,China,0
0,5,97,5,457,0,0,23,China,0
1,171,17,38,32,1,1,11,Ukraine,0
1,192,67,65,14,1,0,2,Spain,1
1,43,5,57,48,1,1,4,USA,1
0,139,87,72,19,1,1,12,Polland,0
1,165,98,80,18,1,1,7,Italy,0
0,72,79,56,177,0,0,4,"Saudi Arabia",1
1,22,6,38,273,0,1,4,USA,1
0,87,95,85,17,1,0,1,Spain,1
1,165,72,18,1,1,0,25,Spain,0
0,7,20,62,48,1,1,13,USA,0
1,177,8,48,362,0,1,8,Ukraine,0
1,106,33,80,18,1,0,0,Italy,0
1,167,48,65,315,0,1,20,Italy,0
0,134,94,92,47,1,0,4,China,0
1,54,16,39,291,0,0,22,Italy,0
0,151,88,9,953,0,0,26,Polland,0
1,146,2,13,37,1,1,3,Spain,0
0,31,85,80,31,1,0,21,Spain,0
0,176,56,73,31,1,1,11,Polland,0
1,14,50,99,8,1,1,2,Germany,1
1,48,1,76,25,1,0,22,China,0
1,118,76,4,10,1,0,5,Germany,1
1,102,49,24,874,0,1,22,China,0
1,168,46,56,32,1,0,6,"Saudi Arabia",1
0,190,43,22,569,0,1,1,"Saudi Arabia",0
0,104,93,33,9,1,0,2,Spain,1
0,197,57,16,16,1,1,3,"Saudi Arabia",1
0,87,46,99,16,1,0,14,Spain,0
0,28,66,60,526,0,0,9,Japan,0
0,194,74,66,18,1,0,11,"Saudi Arabia",0
0,142,50,14,25,1,1,19,Japan,0
1,100,82,84,417,0,0,3,Germany,1
0,57,77,60,38,1,1,2,Spain,1
0,8,54,87,35,1,1,8,Spain,0
1,134,35,47,43,1,0,9,USA,0
1,149,68,6,36,1,1,6,Italy,0
0,3,88,37,13,1,1,1,"Saudi Arabia",1
1,176,88,67,44,1,0,19,Spain,0
0,48,85,27,38,1,0,30,Germany,0
0,3,3,48,672,0,1,20,USA,0
0,37,32,45,35,1,1,3,"Saudi Arabia",1
1,34,41,35,42,1,1,1,China,1
0,176,59,8,527,0,0,10,USA,0
1,89,77,97,807,0,1,26,Polland,0
0,108,29,98,898,0,0,30,China,0
1,88,34,71,26,1,0,24,France,0
0,36,89,2,828,0,0,27,"Saudi Arabia",0
0,28,63,75,29,1,0,5,"Saudi Arabia",1
0,149,50,63,33,1,0,6,Spain,1
1,125,100,70,17,1,0,20,Spain,0
0,4,68,87,11,1,0,25,Italy,0
1,29,97,77,33,1,0,19,Spain,0
1,140,30,94,23,1,0,8,Italy,0
0,177,9,30,974,0,1,2,USA,1
0,40,87,96,24,1,0,4,"Saudi Arabia",1
1,8,94,86,44,1,1,3,China,1
0,179,5,37,12,1,0,27,China,0
0,127,69,4,23,1,0,5,Polland,0
1,135,66,90,723,0,1,18,Ukraine,0
1,28,51,40,383,0,1,5,Italy,0
1,28,37,73,20,1,1,29,France,0
0,179,55,26,41,1,1,29,USA,0
0,42,78,28,598,0,1,11,Ukraine,0
1,68,27,7,263,0,1,10,Polland,0
0,4,57,24,20,1,0,14,Germany,0
0,45,1,38,41,1,1,0,"Saudi Arabia",1
0,117,58,51,15,1,0,2,China,0
0,111,11,48,33,1,1,2,Ukraine,1
1,109,80,51,34,1,0,29,China,0
1,80,4,14,26,1,0,0,Spain,0
1,13,44,10,26,1,0,0,Spain,1
1,129,9,41,28,1,1,24,USA,0
1,198,16,66,886,0,0,7,Italy,1
0,65,3,74,8,1,0,7,Spain,1
1,74,68,18,7,1,0,30,Japan,0
0,163,91,40,111,0,0,23,China,0
1,132,12,57,684,0,1,19,France,0
0,140,84,26,539,0,1,26,Polland,0
1,156,59,56,280,0,1,3,"Saudi Arabia",1
1,45,87,34,48,1,0,10,USA,0
1,181,1,46,10,1,0,1,"Saudi Arabia",1
0,146,55,82,9,1,0,4,Spain,1
1,23,67,30,16,1,0,4,France,1
0,117,78,49,259,0,1,6,Italy,0
0,96,29,63,751,0,1,19,"Saudi Arabia",0
0,96,98,75,199,0,1,26,Germany,0
0,120,90,51,15,1,1,29,France,0
1,137,59,77,22,1,1,4,China,1
0,89,57,68,29,1,1,10,Japan,0
0,102,29,98,18,1,0,12,China,0
0,182,98,67,670,0,1,2,Spain,0
0,19,41,68,40,1,1,29,Polland,0
0,169,34,53,738,0,0,19,Italy,0
0,17,72,42,789,0,0,23,China,0
0,152,69,74,349,0,1,16,Polland,0
1,26,65,70,49,1,0,0,France,1
0,98,81,69,36,1,1,6,Germany,1
0,163,34,61,13,1,0,3,"Saudi Arabia",1
1,14,40,94,48,1,1,10,Germany,0
0,82,36,37,583,0,1,5,Germany,1
0,120,76,64,36,1,1,5,USA,1
0,189,62,83,12,1,0,2,Germany,0
0,43,12,37,36,1,1,4,Spain,1
1,91,83,44,457,0,1,5,Polland,1
0,51,81,34,15,1,1,4,Japan,0
1,145,66,57,806,0,0,30,China,0
1,28,70,80,777,0,0,0,"Saudi Arabia",1
1,78,75,24,49,1,1,6,Spain,0
1,50,88,9,444,0,0,29,Spain,0
1,99,98,28,43,1,0,26,France,0
0,104,5,33,708,0,0,8,Italy,0
1,21,23,35,25,1,1,4,Polland,0
1,130,1,34,47,1,1,24,China,0
1,46,7,65,47,1,0,23,Japan,0
0,40,91,97,19,0,1,18,France,0
1,19,39,49,660,0,0,0,Japan,0
1,110,77,67,31,1,1,17,Italy,0
0,195,17,99,393,0,1,30,USA,0
0,132,67,3,6,1,1,7,"Saudi Arabia",0
1,117,71,77,15,1,1,0,Italy,1
0,184,5,97,1,1,0,27,Ukraine,0
0,5,70,76,22,1,1,10,Italy,0
1,32,82,70,921,0,1,30,Germany,0
1,37,87,91,48,1,0,7,Germany,1
1,17,29,59,15,1,0,6,Germany,1
0,41,24,31,10,1,0,23,Spain,0
1,193,7,64,11,1,1,5,Spain,0
0,163,84,13,473,0,1,12,China,0
0,5,17,96,46,1,1,3,Spain,1
0,149,60,57,36,1,0,27,Ukraine,0
1,48,32,25,493,0,1,10,Ukraine,0
0,146,74,53,39,0,0,7,"Saudi Arabia",1
1,149,80,92,23,1,1,0,USA,1
1,161,46,28,1,1,1,14,USA,0
0,69,35,42,937,0,1,8,USA,0
1,74,21,61,2,1,1,3,France,1
1,79,87,30,17,1,1,20,Italy,0
1,95,99,78,45,1,0,6,Germany,1
1,166,72,30,9,1,1,21,Italy,0
1,142,33,17,24,1,1,27,China,0
0,77,69,99,1000,0,0,4,Germany,1
0,171,19,71,45,1,0,23,Ukraine,0
1,73,19,44,420,0,0,6,"Saudi Arabia",1
0,13,39,45,9,1,0,27,Spain,0
0,85,65,100,227,0,0,10,Italy,0
1,25,51,82,977,0,1,6,Ukraine,0
1,11,66,19,27,1,1,5,Italy,1
0,8,88,72,15,1,1,6,France,1
1,139,99,44,32,1,1,25,Italy,0
1,8,69,1,667,0,1,13,Italy,0
1,157,96,45,894,0,0,6,"Saudi Arabia",1
1,196,76,78,28,1,1,1,Polland,0
1,149,74,51,18,1,1,18,Polland,0
0,107,43,77,9,1,1,27,Ukraine,0
1,131,96,27,5,1,0,5,Japan,0
0,199,76,20,2,1,1,3,Ukraine,0
1,170,67,64,488,0,0,26,Italy,0
0,144,2,7,33,1,1,6,"Saudi Arabia",1
0,67,81,43,5,1,1,23,Japan,0
0,60,24,65,171,0,0,19,China,0
0,58,47,82,948,0,0,27,Polland,0
0,29,99,62,36,1,0,10,Japan,0
1,137,84,21,22,1,0,22,China,0
1,114,6,78,198,0,1,22,Ukraine,0
0,80,66,70,44,1,0,0,Germany,0
0,73,66,74,108,0,1,3,"Saudi Arabia",1
1,141,44,15,20,1,1,1,Japan,0
0,178,8,58,682,0,1,2,Germany,1
0,160,32,64,4,1,0,5,Ukraine,0
0,111,46,42,552,0,0,14,Spain,0
0,28,59,42,1,1,1,9,Japan,0
1,154,49,14,15,1,1,22,Japan,0
0,132,20,21,9,1,0,2,France,1
1,55,57,53,34,1,0,15,USA,0
0,117,21,28,45,0,0,3,Germany,1
0,126,66,20,37,1,0,20,Spain,0
1,102,97,46,47,1,1,17,Polland,0
0,113,6,45,200,0,1,10,Spain,0
1,168,1,82,995,0,0,10,Japan,0
0,49,90,21,41,1,0,29,France,0
1,135,30,61,863,0,1,0,Ukraine,1
1,24,26,94,38,1,1,17,USA,0
1,194,52,59,156,0,0,4,Polland,0
0,131,26,71,40,1,0,11,Italy,0
1,102,22,97,42,1,1,7,USA,1
1,92,3,31,239,0,1,10,Italy,0
1,5,34,19,44,0,1,21,Germany,0
0,60,69,11,482,0,1,29,Italy,0
1,6,29,22,305,0,1,12,USA,0
1,138,9,96,750,0,1,29,Spain,0
1,77,90,26,487,0,1,4,"Saudi Arabia",1
0,107,5,92,46,1,1,27,Polland,0
1,117,84,53,20,1,1,20,Spain,0
0,140,82,98,849,0,0,12,Spain,0
0,139,30,7,13,1,1,16,Germany,0
0,162,20,91,22,1,1,21,Ukraine,0
0,90,97,74,887,0,0,16,Italy,0
1,84,2,47,31,1,1,8,Polland,0
1,149,98,69,947,0,1,18,China,0
1,118,12,28,31,1,0,18,USA,0
1,93,23,61,19,1,1,7,"Saudi Arabia",1
0,33,58,4,423,0,0,11,Germany,0
1,18,95,38,50,1,1,5,Ukraine,0
0,136,65,28,6,1,0,3,Germany,0
0,168,62,43,49,1,1,14,Italy,0
0,17,66,41,1,1,1,26,Italy,0
0,145,97,50,18,1,1,11,Ukraine,0
0,52,85,64,112,0,1,8,Japan,0
1,52,14,70,553,0,0,6,Spain,0
1,192,60,16,29,1,1,25,Germany,0
1,126,7,5,44,1,0,7,France,0
0,112,8,9,594,0,1,4,China,1
0,158,16,43,32,1,1,28,France,0
1,138,16,76,21,1,1,4,Germany,1
0,120,80,98,7,1,0,0,Spain,1
1,109,46,88,2,1,1,23,China,0
1,160,28,99,7,1,1,3,Japan,0
0,197,14,11,42,1,1,3,Spain,0
1,182,87,48,34,0,1,26,Italy,0
0,110,99,39,24,1,1,4,Ukraine,0
0,181,27,94,519,0,1,5,France,1
1,113,7,8,31,1,0,11,Ukraine,0
0,166,53,49,540,0,0,18,Italy,0
0,131,32,0,267,0,0,29,China,0
1,103,35,67,68,0,1,20,Japan,0
1,32,28,13,2,0,1,1,France,1
0,42,11,59,13,1,1,22,Italy,0
1,88,41,40,21,1,1,20,Polland,0
1,167,68,82,20,1,1,22,Spain,0
1,96,33,38,29,1,1,4,France,1
1,101,24,43,282,0,0,4,Japan,1
0,25,56,62,9,1,0,11,"Saudi Arabia",0
0,96,19,63,32,1,1,14,Italy,0
0,66,9,20,46,1,0,24,"Saudi Arabia",0
0,179,92,78,698,0,1,5,USA,1
0,58,3,46,6,1,1,1,"Saudi Arabia",1
0,199,95,35,965,0,1,5,France,1
1,90,39,99,23,1,0,1,Italy,1
1,74,26,75,32,1,0,4,Japan,1
0,97,21,66,33,1,1,19,Spain,0
0,37,85,67,35,1,1,28,Spain,0
0,120,18,83,313,0,0,1,Polland,0
0,108,68,64,675,0,0,21,Italy,0
1,10,62,29,303,0,0,17,Polland,0
0,83,62,49,684,0,1,22,Spain,0
1,95,42,83,177,0,0,2,Ukraine,0
0,32,67,64,531,0,0,17,Ukraine,0
1,79,30,81,20,1,1,1,France,0
1,74,15,16,6,1,0,0,Ukraine,1
1,84,5,29,432,0,0,22,Italy,0
0,35,59,58,127,0,0,27,Japan,0
1,141,98,54,43,1,0,13,China,0
1,135,20,77,168,0,1,15,France,0
1,82,17,23,402,0,1,18,Japan,0
0,185,17,76,45,1,0,13,China,0
1,194,96,100,848,0,1,28,China,0
0,130,2,14,744,0,1,7,France,0
0,39,82,98,337,0,0,0,China,1
0,170,68,30,4,1,0,4,Spain,1
1,6,85,98,48,1,1,5,Germany,1
0,119,65,39,34,1,0,0,Germany,1
0,13,50,75,36,1,1,19,Japan,0
1,17,72,67,408,0,1,23,Italy,0
1,55,82,97,34,1,0,18,Japan,0
1,151,57,7,11,1,1,1,"Saudi Arabia",1
1,153,92,20,381,0,0,25,USA,0
0,137,81,16,25,1,1,30,Germany,0
0,66,57,4,978,0,1,14,Germany,0
0,116,29,51,26,1,1,0,Germany,0
1,62,1,92,45,1,0,0,Polland,1
0,69,16,58,43,1,1,11,Polland,0
0,149,38,2,35,1,0,14,USA,0
1,86,35,57,1,1,0,1,"Saudi Arabia",1
1,64,60,13,123,0,0,4,USA,1
1,174,8,37,41,1,0,21,Germany,0
0,90,92,0,838,0,1,24,Italy,0
0,82,20,69,37,1,0,11,Japan,0
0,102,5,65,37,1,1,16,Spain,0
1,100,31,91,14,1,1,16,Spain,0
0,105,89,39,992,0,0,8,USA,0
0,121,82,8,1,1,0,8,China,0
0,141,80,3,259,0,0,30,Germany,0
1,138,27,13,399,0,1,5,Germany,1
0,149,96,6,672,0,1,1,"Saudi Arabia",1
1,40,16,35,25,1,1,7,France,1
1,108,72,68,32,1,1,24,Ukraine,0
0,101,83,29,837,0,0,23,Polland,0
1,30,45,80,42,1,0,26,China,0
1,92,65,21,33,1,0,22,Spain,0
1,189,49,55,237,0,0,16,USA,0
1,145,38,61,8,1,0,9,China,0
1,140,4,49,733,0,0,1,Polland,0
1,18,57,49,996,0,0,29,France,0
1,113,24,59,906,0,0,18,Germany,0
1,151,64,38,33,1,1,4,France,1
0,149,34,69,13,1,0,7,Spain,0
1,19,81,36,936,0,1,27,Italy,0
0,145,100,6,975,0,0,7,USA,1
1,135,8,37,12,1,1,19,USA,0
1,97,94,71,9,1,0,2,"Saudi Arabia",1
1,156,27,22,30,1,1,5,"Saudi Arabia",1
1,145,35,42,425,0,0,29,Italy,0
0,144,65,58,30,1,0,10,Japan,0
0,50,7,88,685,0,0,2,Spain,0
0,48,36,11,310,0,1,16,France,0
0,118,61,57,4,1,0,28,Polland,0
0,128,98,84,39,1,1,4,France,1
0,4,79,80,20,1,0,20,Japan,0
1,90,9,2,17,1,0,28,Japan,0
1,76,98,28,430,0,0,5,Polland,1
1,71,40,4,21,1,0,12,"Saudi Arabia",0
1,187,34,42,48,1,1,6,Japan,0
1,141,91,64,354,0,1,15,Japan,0
0,33,91,67,406,0,1,16,USA,0
1,186,45,50,5,1,1,3,France,1
0,85,47,27,19,1,0,4,Japan,0
1,121,86,53,46,1,0,3,"Saudi Arabia",1
1,158,93,86,7,1,0,2,Germany,1
0,156,42,24,39,1,1,24,Japan,0
0,72,97,25,763,0,1,20,France,0
0,185,42,50,21,1,0,28,China,0
0,180,70,42,6,1,1,0,Germany,1
1,157,68,88,19,1,0,14,Italy,0
0,41,69,34,659,0,1,1,Germany,0
1,9,4,83,30,1,0,7,Italy,0
1,148,69,9,185,0,1,5,Spain,0
1,58,24,58,45,0,1,7,Japan,1
0,160,66,13,859,0,0,7,"Saudi Arabia",1
0,80,17,52,40,1,0,3,Spain,1
1,149,48,21,18,1,0,21,Ukraine,0
1,162,35,63,32,1,0,8,USA,0
0,1,77,23,296,0,0,6,Italy,0
0,187,93,7,42,1,1,26,Italy,0
1,31,28,64,164,0,1,24,Spain,0
1,44,11,92,21,1,0,4,China,0
0,166,2,81,906,0,1,18,Spain,0
1,106,39,50,895,0,1,22,Italy,0
1,108,89,9,18,1,1,2,Japan,1
1,140,93,25,38,1,1,8,Germany,0
0,0,85,91,2,1,0,8,Spain,0
0,169,46,69,43,1,1,1,Ukraine,1
0,10,43,19,7,1,0,0,Spain,1
0,130,35,52,81,0,0,16,"Saudi Arabia",0
1,99,32,94,873,0,1,4,Polland,1
1,43,77,22,36,1,0,5,Ukraine,1
0,49,36,60,15,1,0,4,Ukraine,0
1,24,30,36,916,0,1,6,Polland,1
0,29,43,38,48,1,0,0,Japan,1
1,165,17,86,316,0,0,20,China,0
1,130,94,99,847,0,0,7,USA,1
0,134,54,10,15,1,0,10,France,0
1,15,1,71,40,1,0,0,Italy,1
1,36,5,88,49,1,0,26,France,0
1,183,20,72,716,0,0,7,Spain,1
1,144,99,17,3,1,0,9,Spain,0
1,59,16,67,194,0,1,3,Germany,1
0,22,59,98,49,1,1,18,Polland,0
1,79,19,24,882,0,1,2,Germany,0
1,0,2,21,3,1,1,0,USA,0
1,54,62,56,45,1,1,6,Polland,1
0,23,64,28,262,0,1,23,China,0
0,80,37,35,812,0,1,1,USA,0
1,142,91,18,957,0,0,25,France,0
1,12,90,1,355,0,1,26,"Saudi Arabia",0
1,184,56,89,564,0,1,26,USA,0
1,39,92,58,12,1,1,30,Germany,0
1,21,98,72,2,1,1,30,Polland,0
0,155,69,54,2,1,0,3,Polland,1
0,58,55,2,45,1,0,9,USA,0
1,107,30,30,50,1,0,22,Japan,0
1,121,23,95,668,0,0,22,Polland,0
1,112,5,50,21,1,0,27,USA,0
1,27,41,38,886,0,1,23,Japan,0
1,198,31,6,373,0,1,3,USA,1
0,31,23,51,44,1,1,5,Ukraine,0
0,116,94,84,30,1,1,20,Ukraine,0
1,119,93,33,24,1,1,3,Spain,0
0,23,30,68,14,1,1,26,Polland,0
0,23,51,3,685,0,0,16,Italy,0
1,172,64,9,34,1,1,6,Spain,1
0,41,65,29,17,1,0,7,Japan,1
0,132,41,2,6,1,0,0,Ukraine,1
1,183,92,91,10,1,0,6,China,0
0,81,80,9,36,1,0,22,Polland,0
1,134,91,76,18,1,0,2,"Saudi Arabia",0
1,50,28,7,339,0,1,26,Polland,0
1,152,57,63,869,0,0,18,"Saudi Arabia",0
0,166,48,50,174,0,0,6,China,0
1,79,21,37,22,1,0,7,Spain,1
1,129,58,83,17,1,1,7,"Saudi Arabia",1
0,142,54,68,36,1,0,5,Japan,0
0,45,7,2,32,1,1,3,France,1
1,112,46,97,30,1,1,24,Germany,0
0,35,99,21,207,0,0,5,"Saudi Arabia",1
1,54,22,29,28,1,1,14,Italy,0
0,114,26,59,8,1,0,6,Italy,0
1,70,1,69,19,1,1,0,USA,1
0,45,54,80,549,0,0,2,Italy,1
0,52,34,44,27,1,1,6,Germany,1
0,180,90,61,21,1,0,30,China,0
0,110,20,23,241,0,0,6,Spain,0
0,169,21,95,36,1,0,7,China,1
1,145,88,78,1,1,0,2,Germany,1
1,66,56,88,4,1,0,3,"Saudi Arabia",1
1,66,54,1,37,1,1,7,Germany,1
0,110,45,61,968,0,0,5,Polland,0
0,22,39,82,659,0,0,12,Polland,0
0,76,61,81,530,0,1,7,France,1
1,123,34,81,23,1,1,15,Spain,0
1,91,92,99,34,1,0,30,France,0
1,94,44,80,969,0,1,12,China,0
1,6,14,28,468,0,0,12,Spain,0
1,193,31,23,441,0,1,7,Japan,0
0,61,65,16,283,0,1,29,Japan,0
1,67,37,71,35,1,0,19,Germany,0
1,94,86,88,110,0,0,4,Italy,0
0,82,9,97,3,1,1,7,Italy,1
1,96,44,9,44,1,0,11,Japan,0
0,180,52,34,51,0,1,1,Japan,0
1,138,96,12,505,0,0,14,China,0
1,89,79,80,567,0,0,7,Spain,1
0,171,47,76,47,1,1,29,France,0
1,46,85,41,138,0,1,29,USA,0
0,71,91,20,2,1,1,3,Germany,0
1,18,7,62,340,0,0,1,Japan,0
0,180,99,32,24,1,0,5,Germany,1
1,136,82,63,97,0,0,28,Italy,0
1,2,95,86,162,0,0,3,Spain,0
0,109,82,28,50,1,0,4,Germany,1
1,23,45,36,11,1,0,0,China,1
1,49,29,94,43,1,1,7,Ukraine,1
0,49,37,67,6,1,1,6,Spain,1
1,168,98,2,16,1,0,5,Polland,0
1,77,24,66,34,1,0,19,Japan,0
1,78,46,58,45,1,0,26,Germany,0
0,47,59,46,42,1,1,0,"Saudi Arabia",1
0,129,79,72,48,1,0,10,China,0
1,190,19,73,650,0,0,3,China,0
1,72,26,28,6,1,1,2,USA,1
0,102,23,31,4,1,1,4,Germany,1
0,148,90,35,31,1,1,1,Polland,0
1,6,44,70,21,1,0,1,France,0
0,57,42,94,44,1,1,3,Ukraine,0
1,145,17,68,649,0,0,21,Italy,0
1,109,76,97,18,1,1,30,France,0
0,161,76,89,29,1,0,3,Spain,0
0,7,69,91,48,1,0,14,Italy,0
0,195,45,26,754,0,0,6,Italy,0
0,82,32,86,12,1,0,3,"Saudi Arabia",1
1,175,94,61,44,1,0,24,France,0
1,139,88,91,45,0,1,9,China,0
0,20,91,63,11,1,0,3,Polland,0
1,151,91,35,629,0,1,6,"Saudi Arabia",1
1,161,92,70,16,1,0,18,Italy,0
0,115,72,3,770,0,0,2,Japan,0
0,170,56,1,8,1,1,7,"Saudi Arabia",1
1,124,58,7,6,1,0,4,China,0
1,155,29,76,46,0,1,1,USA,1
0,1,13,0,823,0,1,19,Polland,0
0,167,32,99,249,0,1,4,China,1
1,94,71,13,107,0,0,3,"Saudi Arabia",1
0,181,65,96,4,1,1,1,Germany,1
1,149,70,57,36,1,1,2,Germany,0
1,59,53,0,19,1,1,20,Italy,0
0,19,36,15,22,1,0,7,France,1
1,47,9,55,28,1,1,17,Ukraine,0
1,107,99,27,35,1,0,23,Ukraine,0
0,13,24,48,22,1,0,13,France,0
1,57,100,50,19,1,1,1,France,1
1,72,19,35,30,1,1,4,France,1
0,14,54,31,786,0,1,30,"Saudi Arabia",0
1,171,3,100,164,0,1,16,Spain,0
1,87,10,66,1,1,1,12,Ukraine,0
0,60,38,45,139,0,0,16,China,0
1,50,12,99,968,0,1,2,Japan,0
1,136,54,4,451,0,1,7,USA,0
0,190,81,60,43,1,0,0,USA,1
1,46,74,7,475,0,1,3,Germany,1
0,200,81,7,7,1,1,17,France,0
1,146,6,70,336,0,0,7,Germany,1
1,30,63,30,6,1,0,6,Germany,1
0,179,14,3,238,0,1,6,Ukraine,1
1,68,75,81,6,1,0,5,"Saudi Arabia",1
1,90,61,5,879,0,1,24,Japan,0
0,94,68,6,13,1,0,4,"Saudi Arabia",1
0,123,31,98,404,0,0,0,USA,0
1,36,21,30,44,1,0,13,France,0
1,6,7,21,45,0,0,6,USA,0
0,56,39,27,16,1,1,4,Ukraine,0
0,106,18,37,874,0,1,6,Italy,1
0,157,14,43,30,1,0,29,USA,0
0,76,48,61,13,1,1,0,Italy,1
0,54,16,25,16,1,0,0,"Saudi Arabia",1
0,69,16,41,45,1,0,6,Italy,0
0,164,95,63,5,1,1,28,Spain,0
1,113,99,98,443,0,1,20,USA,0
0,125,88,31,994,0,1,1,Ukraine,1
1,109,70,91,653,0,1,28,Ukraine,0
0,154,55,37,17,1,1,5,USA,1
0,21,57,100,26,1,1,14,Italy,0
0,179,76,9,39,1,1,28,Japan,0
1,134,89,22,6,1,0,24,China,0
1,6,27,16,318,0,0,22,Spain,0
0,111,63,69,17,1,0,0,Germany,1
1,184,85,60,38,1,0,28,Spain,0
0,170,60,99,32,1,1,1,Spain,1
0,185,18,21,3,1,1,8,Ukraine,0
1,23,97,83,380,0,0,3,Japan,0
1,127,75,16,993,0,0,6,Italy,0
0,96,11,53,13,1,1,2,"Saudi Arabia",1
0,169,41,34,26,1,0,2,"Saudi Arabia",1
0,155,50,54,36,1,1,29,China,0
1,167,23,10,158,0,1,21,Polland,0
1,13,98,93,26,0,1,3,France,1
1,119,32,25,18,1,0,5,"Saudi Arabia",1
1,105,53,36,17,1,1,2,China,1
1,40,14,28,44,1,0,12,Ukraine,0
1,19,66,54,364,0,0,12,France,0
1,145,86,10,603,0,1,23,Japan,0
1,35,17,56,110,0,1,3,Germany,1
1,111,83,73,42,1,1,3,Germany,1
0,135,93,88,613,0,0,21,"Saudi Arabia",0
1,90,2,34,64,0,0,29,Japan,0
1,200,97,32,41,1,0,23,Spain,0
1,82,45,55,10,1,1,1,France,1
0,105,12,96,14,1,1,14,Ukraine,0
0,47,25,67,504,0,0,0,Polland,1
0,21,38,62,8,1,0,6,Germany,1
0,16,30,4,36,1,0,1,Japan,0
0,118,23,12,33,0,0,30,Polland,0
1,193,65,49,2,1,1,5,Spain,1
0,196,72,63,12,1,0,9,Ukraine,0
0,122,98,14,969,0,1,7,Germany,1
0,32,55,47,5,1,1,25,China,0
0,141,26,82,984,0,1,26,USA,0
1,57,73,66,590,0,0,7,"Saudi Arabia",0
1,86,95,14,34,1,0,30,Germany,0
0,142,65,37,36,1,1,0,"Saudi Arabia",1
1,190,26,60,38,1,0,15,Japan,0
1,98,35,66,946,0,0,3,Ukraine,1
1,177,49,38,11,1,0,4,France,0
0,110,81,71,952,0,0,20,France,0
0,33,13,8,877,0,0,13,USA,0
0,12,65,80,17,1,1,15,France,0
1,150,91,1,491,0,0,0,France,1
1,118,36,0,44,1,0,2,Germany,1
0,119,81,91,12,1,0,17,Japan,0
0,187,73,17,44,1,1,2,France,1
0,54,38,64,50,1,0,28,USA,0
1,17,49,69,45,1,1,4,USA,1
0,125,48,50,16,1,1,15,Polland,0
0,107,43,70,646,0,1,5,Polland,1
1,166,92,35,2,1,1,5,Japan,1
0,163,14,55,13,1,1,27,Japan,0
0,54,52,47,907,0,1,19,Spain,0
1,102,7,59,27,1,0,3,Spain,1
1,77,28,99,655,0,0,1,Polland,1
1,99,21,50,449,0,1,27,Ukraine,0
1,35,72,97,12,1,1,7,"Saudi Arabia",1
0,144,15,22,36,1,0,6,Germany,0
1,87,99,80,49,1,0,0,USA,1
0,142,1,49,36,1,0,4,"Saudi Arabia",1
1,51,83,56,705,0,1,8,Polland,0
0,87,15,55,10,1,0,2,Polland,1
1,191,99,7,39,1,1,4,Italy,0
0,169,43,60,973,0,1,0,Germany,1
1,124,39,97,48,1,1,23,"Saudi Arabia",0
